0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.959999999999999964e-01,9.959999999999999964e-01,9.959999999999999964e-01,3.079999999999999960e-01,3.079999999999999960e-01,3.079999999999999960e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.579999999999999627e-01,9.579999999999999627e-01,9.579999999999999627e-01,3.130000000000000004e-01,3.130000000000000004e-01,3.130000000000000004e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,9.819999999999999840e-01,9.819999999999999840e-01,9.819999999999999840e-01,3.099999999999999978e-01,3.099999999999999978e-01,3.099999999999999978e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,4.279999999999999916e-01,4.279999999999999916e-01,4.279999999999999916e-01,6.929999999999999494e-01,6.929999999999999494e-01,6.929999999999999494e-01,6.109999999999999876e-01,6.109999999999999876e-01,6.109999999999999876e-01,6.740000000000000435e-01,6.740000000000000435e-01,6.740000000000000435e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.959999999999999964e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000062e-03,3.000000000000000062e-03,3.000000000000000062e-03,9.949999999999999956e-01,9.949999999999999956e-01,9.949999999999999956e-01,3.079999999999999960e-01,3.079999999999999960e-01,3.079999999999999960e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.589999999999999636e-01,9.589999999999999636e-01,9.589999999999999636e-01,3.130000000000000004e-01,3.130000000000000004e-01,3.130000000000000004e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,9.809999999999999831e-01,9.809999999999999831e-01,9.809999999999999831e-01,3.099999999999999978e-01,3.099999999999999978e-01,3.099999999999999978e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
2.109999999999999931e-01,2.109999999999999931e-01,2.109999999999999931e-01,4.319999999999999951e-01,4.319999999999999951e-01,4.319999999999999951e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.199999999999999956e-01,6.199999999999999956e-01,6.199999999999999956e-01,6.720000000000000417e-01,6.720000000000000417e-01,6.720000000000000417e-01
9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.959999999999999964e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.959999999999999964e-01,9.959999999999999964e-01,9.959999999999999964e-01,3.079999999999999960e-01,3.079999999999999960e-01,3.079999999999999960e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.569999999999999618e-01,9.569999999999999618e-01,9.569999999999999618e-01,3.130000000000000004e-01,3.130000000000000004e-01,3.130000000000000004e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,9.799999999999999822e-01,9.799999999999999822e-01,9.799999999999999822e-01,3.099999999999999978e-01,3.099999999999999978e-01,3.099999999999999978e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,4.179999999999999827e-01,4.179999999999999827e-01,4.179999999999999827e-01,6.820000000000000506e-01,6.820000000000000506e-01,6.820000000000000506e-01,5.979999999999999760e-01,5.979999999999999760e-01,5.979999999999999760e-01,6.630000000000000338e-01,6.630000000000000338e-01,6.630000000000000338e-01
9.789999999999999813e-01,9.959999999999999964e-01,9.959999999999999964e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.899999999999999911e-01,9.959999999999999964e-01,9.959999999999999964e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.959999999999999964e-01,9.959999999999999964e-01,9.959999999999999964e-01,5.390000000000000346e-01,5.390000000000000346e-01,5.390000000000000346e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,9.579999999999999627e-01,9.579999999999999627e-01,9.579999999999999627e-01,5.470000000000000417e-01,5.470000000000000417e-01,5.470000000000000417e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,9.809999999999999831e-01,9.809999999999999831e-01,9.809999999999999831e-01,5.420000000000000373e-01,5.420000000000000373e-01,5.420000000000000373e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
1.910000000000000031e-01,1.910000000000000031e-01,1.910000000000000031e-01,4.269999999999999907e-01,4.269999999999999907e-01,4.269999999999999907e-01,6.909999999999999476e-01,6.909999999999999476e-01,6.909999999999999476e-01,8.229999999999999538e-01,8.229999999999999538e-01,8.229999999999999538e-01,7.990000000000000435e-01,7.990000000000000435e-01,7.990000000000000435e-01
9.959999999999999964e-01,9.989999999999999991e-01,9.979999999999999982e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.919999999999999929e-01,9.979999999999999982e-01,9.979999999999999982e-01
